query_id,arm,repeat,execution_time_ms,planning_time_ms,wall_time_ms,root_total_cost,root_plan_rows,root_plan_width,hash_join_count,merge_join_count,nested_loop_count,seq_scan_count,index_scan_count,total_node_count,max_depth,status,error_message,plan_json
q0,default,1,7214.553,155.09,7443.034648895264,46711.19,1,64,2,0,4,3,4,18,11,ok,,"{""Plan"": {""Node Type"": ""Aggregate"", ""Strategy"": ""Plain"", ""Partial Mode"": ""Finalize"", ""Parallel Aware"": false, ""Startup Cost"": 46711.18, ""Total Cost"": 46711.19, ""Plan Rows"": 1, ""Plan Width"": 64, ""Actual Startup Time"": 7179.929, ""Actual Total Time"": 7208.255, ""Actual Rows"": 1, ""Actual Loops"": 1, ""Shared Hit Blocks"": 297551, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Gather"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 46710.96, ""Total Cost"": 46711.17, ""Plan Rows"": 2, ""Plan Width"": 64, ""Actual Startup Time"": 7179.377, ""Actual Total Time"": 7208.243, ""Actual Rows"": 3, ""Actual Loops"": 1, ""Workers Planned"": 2, ""Workers Launched"": 2, ""Single Copy"": false, ""Shared Hit Blocks"": 297551, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Aggregate"", ""Strategy"": ""Plain"", ""Partial Mode"": ""Partial"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Startup Cost"": 45710.96, ""Total Cost"": 45710.97, ""Plan Rows"": 1, ""Plan Width"": 64, ""Actual Startup Time"": 7147.556, ""Actual Total Time"": 7147.561, ""Actual Rows"": 1, ""Actual Loops"": 3, ""Shared Hit Blocks"": 297551, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Nested Loop"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 4735.89, ""Total Cost"": 45710.95, ""Plan Rows"": 2, ""Plan Width"": 33, ""Actual Startup Time"": 1186.289, ""Actual Total Time"": 7147.33, ""Actual Rows"": 35, ""Actual Loops"": 3, ""Inner Unique"": true, ""Shared Hit Blocks"": 297551, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Nested Loop"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 4735.76, ""Total Cost"": 45710.65, ""Plan Rows"": 2, ""Plan Width"": 37, ""Actual Startup Time"": 1186.188, ""Actual Total Time"": 7146.916, ""Actual Rows"": 35, ""Actual Loops"": 3, ""Inner Unique"": true, ""Shared Hit Blocks"": 297341, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 4735.33, ""Total Cost"": 45684.87, ""Plan Rows"": 5, ""Plan Width"": 25, ""Actual Startup Time"": 1185.828, ""Actual Total Time"": 7138.352, ""Actual Rows"": 37, ""Actual Loops"": 3, ""Inner Unique"": true, ""Hash Cond"": ""(ci.role_id = rt.id)"", ""Shared Hit Blocks"": 296923, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Nested Loop"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 4734.16, ""Total Cost"": 45683.5, ""Plan Rows"": 58, ""Plan Width"": 29, ""Actual Startup Time"": 1181.092, ""Actual Total Time"": 7137.656, ""Actual Rows"": 50, ""Actual Loops"": 3, ""Inner Unique"": false, ""Join Filter"": ""(t.id = ci.movie_id)"", ""Rows Removed by Join Filter"": 0, ""Shared Hit Blocks"": 296863, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Nested Loop"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Join Type"": ""Inner"", ""Startup Cost"": 4733.6, ""Total Cost"": 40574.85, ""Plan Rows"": 2590, ""Plan Width"": 29, ""Actual Startup Time"": 549.933, ""Actual Total Time"": 2907.046, ""Actual Rows"": 1513, ""Actual Loops"": 3, ""Inner Unique"": true, ""Shared Hit Blocks"": 56947, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Hash Join"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Join Type"": ""Inner"", ""Startup Cost"": 4733.17, ""Total Cost"": 37248.33, ""Plan Rows"": 6449, ""Plan Width"": 8, ""Actual Startup Time"": 544.657, ""Actual Total Time"": 1906.74, ""Actual Rows"": 2930, ""Actual Loops"": 3, ""Inner Unique"": true, ""Hash Cond"": ""(mc.company_id = cn.id)"", ""Shared Hit Blocks"": 21785, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""movie_companies"", ""Alias"": ""mc"", ""Startup Cost"": 0.0, ""Total Cost"": 29661.37, ""Plan Rows"": 1087137, ""Plan Width"": 12, ""Actual Startup Time"": 1.194, ""Actual Total Time"": 1190.611, ""Actual Rows"": 869710, ""Actual Loops"": 3, ""Shared Hit Blocks"": 18790, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": true, ""Startup Cost"": 4722.92, ""Total Cost"": 4722.92, ""Plan Rows"": 820, ""Plan Width"": 4, ""Actual Startup Time"": 534.544, ""Actual Total Time"": 534.545, ""Actual Rows"": 454, ""Actual Loops"": 3, ""Hash Buckets"": 2048, ""Original Hash Buckets"": 2048, ""Hash Batches"": 1, ""Original Hash Batches"": 1, ""Peak Memory Usage"": 112, ""Shared Hit Blocks"": 2995, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": true, ""Relation Name"": ""company_name"", ""Alias"": ""cn"", ""Startup Cost"": 0.0, ""Total Cost"": 4722.92, ""Plan Rows"": 820, ""Plan Width"": 4, ""Actual Startup Time"": 1.427, ""Actual Total Time"": 531.743, ""Actual Rows"": 454, ""Actual Loops"": 3, ""Filter"": ""((country_code)::text = '[ru]'::text)"", ""Rows Removed by Filter"": 77879, ""Shared Hit Blocks"": 2995, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}]}]}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""title_pkey"", ""Relation Name"": ""title"", ""Alias"": ""t"", ""Startup Cost"": 0.43, ""Total Cost"": 0.52, ""Plan Rows"": 1, ""Plan Width"": 21, ""Actual Startup Time"": 0.338, ""Actual Total Time"": 0.338, ""Actual Rows"": 1, ""Actual Loops"": 8790, ""Index Cond"": ""(id = mc.movie_id)"", ""Rows Removed by Index Recheck"": 0, ""Filter"": ""(production_year > 2005)"", ""Rows Removed by Filter"": 0, ""Shared Hit Blocks"": 35162, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}]}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""movie_id_cast_info"", ""Relation Name"": ""cast_info"", ""Alias"": ""ci"", ""Startup Cost"": 0.56, ""Total Cost"": 1.96, ""Plan Rows"": 1, ""Plan Width"": 12, ""Actual Startup Time"": 2.599, ""Actual Total Time"": 2.793, ""Actual Rows"": 0, ""Actual Loops"": 4539, ""Index Cond"": ""(movie_id = mc.movie_id)"", ""Rows Removed by Index Recheck"": 0, ""Filter"": ""(((note)::text ~~ '%(voice)%'::text) AND ((note)::text ~~ '%(uncredited)%'::text))"", ""Rows Removed by Filter"": 50, ""Shared Hit Blocks"": 239916, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}]}, {""Node Type"": ""Hash"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Startup Cost"": 1.15, ""Total Cost"": 1.15, ""Plan Rows"": 1, ""Plan Width"": 4, ""Actual Startup Time"": 0.206, ""Actual Total Time"": 0.206, ""Actual Rows"": 1, ""Actual Loops"": 3, ""Hash Buckets"": 1024, ""Original Hash Buckets"": 1024, ""Hash Batches"": 1, ""Original Hash Batches"": 1, ""Peak Memory Usage"": 9, ""Shared Hit Blocks"": 3, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0, ""Plans"": [{""Node Type"": ""Seq Scan"", ""Parent Relationship"": ""Outer"", ""Parallel Aware"": false, ""Relation Name"": ""role_type"", ""Alias"": ""rt"", ""Startup Cost"": 0.0, ""Total Cost"": 1.15, ""Plan Rows"": 1, ""Plan Width"": 4, ""Actual Startup Time"": 0.128, ""Actual Total Time"": 0.131, ""Actual Rows"": 1, ""Actual Loops"": 3, ""Filter"": ""((role)::text = 'actor'::text)"", ""Rows Removed by Filter"": 11, ""Shared Hit Blocks"": 3, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}]}]}, {""Node Type"": ""Index Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""char_name_pkey"", ""Relation Name"": ""char_name"", ""Alias"": ""chn"", ""Startup Cost"": 0.43, ""Total Cost"": 5.16, ""Plan Rows"": 1, ""Plan Width"": 20, ""Actual Startup Time"": 0.225, ""Actual Total Time"": 0.225, ""Actual Rows"": 1, ""Actual Loops"": 112, ""Index Cond"": ""(id = ci.person_role_id)"", ""Rows Removed by Index Recheck"": 0, ""Shared Hit Blocks"": 418, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}]}, {""Node Type"": ""Index Only Scan"", ""Parent Relationship"": ""Inner"", ""Parallel Aware"": false, ""Scan Direction"": ""Forward"", ""Index Name"": ""company_type_pkey"", ""Relation Name"": ""company_type"", ""Alias"": ""ct"", ""Startup Cost"": 0.13, ""Total Cost"": 0.15, ""Plan Rows"": 1, ""Plan Width"": 4, ""Actual Startup Time"": 0.008, ""Actual Total Time"": 0.008, ""Actual Rows"": 1, ""Actual Loops"": 104, ""Index Cond"": ""(id = mc.company_type_id)"", ""Rows Removed by Index Recheck"": 0, ""Heap Fetches"": 104, ""Shared Hit Blocks"": 210, ""Shared Read Blocks"": 0, ""Shared Dirtied Blocks"": 0, ""Shared Written Blocks"": 0, ""Local Hit Blocks"": 0, ""Local Read Blocks"": 0, ""Local Dirtied Blocks"": 0, ""Local Written Blocks"": 0, ""Temp Read Blocks"": 0, ""Temp Written Blocks"": 0}]}]}]}]}, ""Planning Time"": 155.09, ""Triggers"": [], ""Execution Time"": 7214.553}"
