"query_id","arm","runtime_ms","node_type","startup_cost","total_cost","plan_rows","plan_width","actual_rows","actual_total_time","oracle_arm","oracle_runtime","regret_ms"
"job_7a","default","853.903","Aggregate","13335","13335.01","1","64","1","853.837","no_hashjoin","780.5456666666665","73.35733333333349"
"job_7a","default","895.017","Aggregate","13335","13335.01","1","64","1","894.924","no_hashjoin","780.5456666666665","114.47133333333352"
"job_7a","default","838.5","Aggregate","13335","13335.01","1","64","1","838.432","no_hashjoin","780.5456666666665","57.954333333333466"
"job_7a","no_mergejoin","809.9","Aggregate","13335","13335.01","1","64","1","809.841","no_hashjoin","780.5456666666665","29.354333333333443"
"job_7a","no_mergejoin","805.339","Aggregate","13335","13335.01","1","64","1","805.255","no_hashjoin","780.5456666666665","24.79333333333352"
"job_7a","no_mergejoin","776.756","Aggregate","13335","13335.01","1","64","1","776.454","no_hashjoin","780.5456666666665","-3.7896666666665624"
"job_7a","no_hashjoin","775.539","Aggregate","13335","13335.01","1","64","1","775.478","no_hashjoin","780.5456666666665","-5.006666666666547"
"job_7a","no_hashjoin","803.115","Aggregate","13335","13335.01","1","64","1","803.052","no_hashjoin","780.5456666666665","22.569333333333475"
"job_7a","no_hashjoin","762.983","Aggregate","13335","13335.01","1","64","1","762.928","no_hashjoin","780.5456666666665","-17.562666666666587"
"job_6c","no_hashjoin","11.226","Aggregate","3769.62","3769.63","1","96","1","11.166","no_mergejoin","10.292666666666667","0.9333333333333336"
"job_7a","no_nestloop","6751.132","Aggregate","693317.28","693317.29","1","64","1","6743.458","no_hashjoin","780.5456666666665","5970.586333333333"
"job_7a","no_nestloop","5690.675","Aggregate","693317.28","693317.29","1","64","1","5684.458","no_hashjoin","780.5456666666665","4910.129333333333"
"job_7a","no_nestloop","5034.096","Aggregate","693317.28","693317.29","1","64","1","5027.268","no_hashjoin","780.5456666666665","4253.550333333333"
"job_6c","no_mergejoin","9.328","Aggregate","3769.62","3769.63","1","96","1","9.282","no_mergejoin","10.292666666666667","-0.9646666666666679"
"job_6c","no_mergejoin","11.685","Aggregate","3769.62","3769.63","1","96","1","11.627","no_mergejoin","10.292666666666667","1.3923333333333332"
"job_6c","no_mergejoin","9.865","Aggregate","3769.62","3769.63","1","96","1","9.818","no_mergejoin","10.292666666666667","-0.4276666666666671"
"job_6c","no_nestloop","4731.365","Aggregate","621754.64","621754.65","1","96","1","4726.335","no_mergejoin","10.292666666666667","4721.0723333333335"
"job_6c","no_nestloop","4642.856","Aggregate","621754.64","621754.65","1","96","1","4638.697","no_mergejoin","10.292666666666667","4632.5633333333335"
"job_6c","no_nestloop","4583.281","Aggregate","621754.64","621754.65","1","96","1","4578.94","no_mergejoin","10.292666666666667","4572.988333333334"
"job_6c","no_hashjoin","11.119","Aggregate","3769.62","3769.63","1","96","1","11.066","no_mergejoin","10.292666666666667","0.8263333333333325"
"job_6c","no_hashjoin","11.487","Aggregate","3769.62","3769.63","1","96","1","11.434","no_mergejoin","10.292666666666667","1.1943333333333328"
"job_6c","default","10.932","Aggregate","3769.62","3769.63","1","96","1","10.88","no_mergejoin","10.292666666666667","0.6393333333333331"
"job_6c","default","11.088","Aggregate","3769.62","3769.63","1","96","1","11.034","no_mergejoin","10.292666666666667","0.7953333333333319"
"job_6c","default","10.308","Aggregate","3769.62","3769.63","1","96","1","10.26","no_mergejoin","10.292666666666667","0.015333333333332533"
"job_5b","default","292.801","Aggregate","38861.95","38861.96","1","32","1","292.739","no_mergejoin","270.469","22.331999999999994"
"job_5b","default","308.297","Aggregate","38861.95","38861.96","1","32","1","308.207","no_mergejoin","270.469","37.82800000000003"
"job_5b","default","316.285","Aggregate","38861.95","38861.96","1","32","1","316.223","no_mergejoin","270.469","45.81600000000003"
"job_5b","no_hashjoin","211.499","Aggregate","38862.44","38862.45","1","32","1","211.441","no_mergejoin","270.469","-58.97"
"job_5b","no_hashjoin","234.443","Aggregate","38862.44","38862.45","1","32","1","234.383","no_mergejoin","270.469","-36.02599999999998"
"job_5b","no_hashjoin","393.128","Aggregate","38862.44","38862.45","1","32","1","393.038","no_mergejoin","270.469","122.65899999999999"
"job_5b","no_mergejoin","279.594","Aggregate","38861.95","38861.96","1","32","1","279.542","no_mergejoin","270.469","9.125"
"job_5b","no_mergejoin","231.282","Aggregate","38861.95","38861.96","1","32","1","231.223","no_mergejoin","270.469","-39.18699999999998"
"job_5b","no_mergejoin","300.531","Aggregate","38861.95","38861.96","1","32","1","300.475","no_mergejoin","270.469","30.062000000000012"
"job_5b","no_nestloop","290.743","Aggregate","328711.46","328711.47","1","32","1","286.248","no_mergejoin","270.469","20.274"
"job_2a","default","495.439","Aggregate","3853.46","3853.47","1","32","1","495.393","no_hashjoin","550.3683333333333","-54.92933333333332"
"job_5b","no_nestloop","285.767","Aggregate","328711.46","328711.47","1","32","1","281.265","no_mergejoin","270.469","15.298000000000002"
"job_5b","no_nestloop","284.741","Aggregate","328711.46","328711.47","1","32","1","280.222","no_mergejoin","270.469","14.271999999999991"
"job_11a","no_nestloop","336.062","Aggregate","25126.11","25126.12","1","96","1","335.958","default","82.09833333333334","253.96366666666665"
"job_11a","no_nestloop","347.71","Aggregate","25126.11","25126.12","1","96","1","347.614","default","82.09833333333334","265.6116666666666"
"job_11a","no_nestloop","307.299","Aggregate","25126.11","25126.12","1","96","1","307.203","default","82.09833333333334","225.20066666666662"
"job_11a","no_mergejoin","87.514","Aggregate","3768.98","3768.99","1","96","1","87.434","default","82.09833333333334","5.415666666666652"
"job_11a","no_mergejoin","82.243","Aggregate","3768.98","3768.99","1","96","1","82.161","default","82.09833333333334","0.14466666666665162"
"job_11a","no_mergejoin","87.18","Aggregate","3768.98","3768.99","1","96","1","87.096","default","82.09833333333334","5.0816666666666634"
"job_11a","default","75.786","Aggregate","3768.98","3768.99","1","96","1","75.704","default","82.09833333333334","-6.312333333333342"
"job_11a","default","90.386","Aggregate","3768.98","3768.99","1","96","1","90.294","default","82.09833333333334","8.287666666666652"
"job_11a","default","80.123","Aggregate","3768.98","3768.99","1","96","1","80.031","default","82.09833333333334","-1.9753333333333387"
"job_11a","no_hashjoin","90.81","Aggregate","3768.98","3768.99","1","96","1","90.698","default","82.09833333333334","8.711666666666659"
"job_11a","no_hashjoin","78.091","Aggregate","3768.98","3768.99","1","96","1","77.968","default","82.09833333333334","-4.007333333333349"
"job_11a","no_hashjoin","78.736","Aggregate","3768.98","3768.99","1","96","1","78.645","default","82.09833333333334","-3.362333333333339"
"job_20c","no_hashjoin","1901.724","Aggregate","14842.38","14842.39","1","64","1","1901.589","no_mergejoin","1184.6026666666667","717.1213333333333"
"job_20c","no_hashjoin","1359.543","Aggregate","14842.38","14842.39","1","64","1","1359.38","no_mergejoin","1184.6026666666667","174.94033333333323"
"job_20c","no_hashjoin","939.39","Aggregate","14842.38","14842.39","1","64","1","939.265","no_mergejoin","1184.6026666666667","-245.21266666666668"
"job_20c","no_nestloop","7231.805","Aggregate","687498.19","687498.2","1","64","1","7220.819","no_mergejoin","1184.6026666666667","6047.202333333334"
"job_20c","no_nestloop","7399.987","Aggregate","687498.19","687498.2","1","64","1","7390.566","no_mergejoin","1184.6026666666667","6215.384333333333"
"job_20c","no_nestloop","9074.719","Aggregate","687498.19","687498.2","1","64","1","9066.685","no_mergejoin","1184.6026666666667","7890.1163333333325"
"job_2a","no_nestloop","1129.708","Aggregate","139829.47","139829.48","1","32","1","1125.683","no_hashjoin","550.3683333333333","579.3396666666667"
"job_4a","no_hashjoin","99.639","Aggregate","16519.33","16519.34","1","64","1","99.58","no_mergejoin","85.90066666666667","13.73833333333333"
"job_20c","default","1736.03","Aggregate","14842.38","14842.39","1","64","1","1735.879","no_mergejoin","1184.6026666666667","551.4273333333333"
"job_20c","default","1344.754","Aggregate","14842.38","14842.39","1","64","1","1344.662","no_mergejoin","1184.6026666666667","160.15133333333324"
"job_20c","default","1423.722","Aggregate","14842.38","14842.39","1","64","1","1423.633","no_mergejoin","1184.6026666666667","239.11933333333332"
"job_20c","no_mergejoin","1350.134","Aggregate","14842.38","14842.39","1","64","1","1349.985","no_mergejoin","1184.6026666666667","165.53133333333335"
"job_20c","no_mergejoin","1186.728","Aggregate","14842.38","14842.39","1","64","1","1186.595","no_mergejoin","1184.6026666666667","2.1253333333334012"
"job_2a","no_nestloop","1188.598","Aggregate","139829.47","139829.48","1","32","1","1184.651","no_hashjoin","550.3683333333333","638.2296666666666"
"job_2a","no_nestloop","1137.867","Aggregate","139829.47","139829.48","1","32","1","1133.932","no_hashjoin","550.3683333333333","587.4986666666666"
"job_20c","no_mergejoin","1016.946","Aggregate","14842.38","14842.39","1","64","1","1016.854","no_mergejoin","1184.6026666666667","-167.65666666666664"
"job_25a","no_nestloop","6444.003","Aggregate","937652.65","937652.66","1","128","1","6433.314","no_mergejoin","1415.3016666666665","5028.701333333333"
"job_25a","no_nestloop","6250.015","Aggregate","937652.65","937652.66","1","128","1","6241.29","no_mergejoin","1415.3016666666665","4834.713333333334"
"job_25a","no_nestloop","7064.778","Aggregate","937652.65","937652.66","1","128","1","7055.54","no_mergejoin","1415.3016666666665","5649.476333333334"
"job_25a","no_hashjoin","2549.631","Aggregate","7532.74","7532.75","1","128","1","2548.734","no_mergejoin","1415.3016666666665","1134.3293333333334"
"job_16b","no_nestloop","19052.498","Aggregate","697917.77","697917.78","1","64","1","19045.697","no_nestloop","15446.581","3605.9169999999995"
"job_25a","no_hashjoin","2213.728","Aggregate","7532.74","7532.75","1","128","1","2213.063","no_mergejoin","1415.3016666666665","798.4263333333336"
"job_25a","no_hashjoin","1508.844","Aggregate","7532.74","7532.75","1","128","1","1508.224","no_mergejoin","1415.3016666666665","93.54233333333354"
"job_25a","default","1932.218","Aggregate","7524.13","7524.14","1","128","1","1932.048","no_mergejoin","1415.3016666666665","516.9163333333336"
"job_25a","default","1943.68","Aggregate","7524.13","7524.14","1","128","1","1943.536","no_mergejoin","1415.3016666666665","528.3783333333336"
"job_25a","default","1697.679","Aggregate","7524.13","7524.14","1","128","1","1697.571","no_mergejoin","1415.3016666666665","282.3773333333336"
"job_16b","no_nestloop","15368.949","Aggregate","697917.77","697917.78","1","64","1","15360.826","no_nestloop","15446.581","-77.6319999999996"
"job_25a","no_mergejoin","1458.577","Aggregate","7524.13","7524.14","1","128","1","1458.491","no_mergejoin","1415.3016666666665","43.27533333333349"
"job_25a","no_mergejoin","1422.426","Aggregate","7524.13","7524.14","1","128","1","1422.335","no_mergejoin","1415.3016666666665","7.124333333333425"
"job_25a","no_mergejoin","1364.902","Aggregate","7524.13","7524.14","1","128","1","1364.802","no_mergejoin","1415.3016666666665","-50.39966666666646"
"job_2a","no_hashjoin","502.983","Aggregate","3853.46","3853.47","1","32","1","502.939","no_hashjoin","550.3683333333333","-47.385333333333335"
"job_2a","no_hashjoin","504.946","Aggregate","3853.46","3853.47","1","32","1","504.9","no_hashjoin","550.3683333333333","-45.42233333333331"
"job_2a","no_hashjoin","643.176","Aggregate","3853.46","3853.47","1","32","1","643.121","no_hashjoin","550.3683333333333","92.8076666666667"
"job_2a","no_mergejoin","615.53","Aggregate","3853.46","3853.47","1","32","1","615.485","no_hashjoin","550.3683333333333","65.16166666666663"
"job_2a","no_mergejoin","572.093","Aggregate","3853.46","3853.47","1","32","1","572.041","no_hashjoin","550.3683333333333","21.72466666666662"
"job_2a","no_mergejoin","751.165","Aggregate","3853.46","3853.47","1","32","1","751.1","no_hashjoin","550.3683333333333","200.79666666666662"
"job_2a","default","692.942","Aggregate","3853.46","3853.47","1","32","1","692.89","no_hashjoin","550.3683333333333","142.57366666666667"
"job_2a","default","513.614","Aggregate","3853.46","3853.47","1","32","1","513.553","no_hashjoin","550.3683333333333","-36.75433333333331"
"job_16b","no_nestloop","11918.296","Aggregate","697917.77","697917.78","1","64","1","11907.118","no_nestloop","15446.581","-3528.285"
"job_16b","default","26892.276","Aggregate","5105.93","5105.94","1","64","1","26892.168","no_nestloop","15446.581","11445.695000000002"
"job_16b","default","21882.048","Aggregate","5105.93","5105.94","1","64","1","21881.974","no_nestloop","15446.581","6435.466999999999"
"job_16b","default","20406.004","Aggregate","5105.93","5105.94","1","64","1","20405.936","no_nestloop","15446.581","4959.423000000001"
"job_16b","no_mergejoin","21603.245","Aggregate","5105.93","5105.94","1","64","1","21603.175","no_nestloop","15446.581","6156.663999999999"
"job_16b","no_mergejoin","21153.8","Aggregate","5105.93","5105.94","1","64","1","21153.735","no_nestloop","15446.581","5707.218999999999"
"job_16b","no_mergejoin","28711.971","Aggregate","5105.93","5105.94","1","64","1","28711.871","no_nestloop","15446.581","13265.390000000001"
"job_16b","no_hashjoin","22809.309","Aggregate","5105.93","5105.94","1","64","1","22809.214","no_nestloop","15446.581","7362.728000000001"
"job_16b","no_hashjoin","24139.514","Aggregate","5105.93","5105.94","1","64","1","24139.408","no_nestloop","15446.581","8692.932999999999"
"job_16b","no_hashjoin","22709.81","Aggregate","5105.93","5105.94","1","64","1","22709.736","no_nestloop","15446.581","7263.229000000001"
"job_17f","no_hashjoin","8643.644","Aggregate","4657.27","4657.28","1","32","1","8643.573","no_nestloop","8361.506","282.13800000000083"
"job_17f","no_hashjoin","9534.058","Aggregate","4657.27","4657.28","1","32","1","9533.906","no_nestloop","8361.506","1172.5520000000015"
"job_17f","no_hashjoin","9514.7","Aggregate","4657.27","4657.28","1","32","1","9514.594","no_nestloop","8361.506","1153.1940000000013"
"job_17f","no_nestloop","8755.482","Aggregate","682284.82","682284.83","1","32","1","8748.369","no_nestloop","8361.506","393.97600000000057"
"job_17f","no_nestloop","8020.671","Aggregate","682284.82","682284.83","1","32","1","8012.856","no_nestloop","8361.506","-340.8349999999991"
"job_17f","no_nestloop","8308.365","Aggregate","682284.82","682284.83","1","32","1","8300.418","no_nestloop","8361.506","-53.14099999999962"
"job_17f","no_mergejoin","9800.394","Aggregate","4657.27","4657.28","1","32","1","9800.263","no_nestloop","8361.506","1438.8880000000008"
"job_17f","no_mergejoin","8490.262","Aggregate","4657.27","4657.28","1","32","1","8490.185","no_nestloop","8361.506","128.75600000000122"
"job_17f","no_mergejoin","8705.203","Aggregate","4657.27","4657.28","1","32","1","8705.143","no_nestloop","8361.506","343.6970000000001"
"job_4a","no_hashjoin","114.915","Aggregate","16519.33","16519.34","1","64","1","114.815","no_mergejoin","85.90066666666667","29.01433333333334"
"job_17f","default","11443.876","Aggregate","4657.27","4657.28","1","32","1","11443.791","no_nestloop","8361.506","3082.370000000001"
"job_17f","default","8736.084","Aggregate","4657.27","4657.28","1","32","1","8736.006","no_nestloop","8361.506","374.57800000000134"
"job_17f","default","10487.185","Aggregate","4657.27","4657.28","1","32","1","10487.098","no_nestloop","8361.506","2125.679"
"job_17a","no_hashjoin","13894.926","Aggregate","4530.4","4530.41","1","64","1","13894.854","no_nestloop","8891.386333333334","5003.539666666666"
"job_17a","no_hashjoin","12094.806","Aggregate","4530.4","4530.41","1","64","1","12094.67","no_nestloop","8891.386333333334","3203.4196666666667"
"job_17a","no_hashjoin","11268.999","Aggregate","4530.4","4530.41","1","64","1","11268.927","no_nestloop","8891.386333333334","2377.612666666666"
"job_17a","no_mergejoin","12946.793","Aggregate","4530.4","4530.41","1","64","1","12946.736","no_nestloop","8891.386333333334","4055.406666666666"
"job_17a","no_mergejoin","11859.608","Aggregate","4530.4","4530.41","1","64","1","11859.541","no_nestloop","8891.386333333334","2968.2216666666664"
"job_17a","no_mergejoin","12415.496","Aggregate","4530.4","4530.41","1","64","1","12415.437","no_nestloop","8891.386333333334","3524.1096666666654"
"job_17a","no_nestloop","7291.239","Aggregate","680560.85","680560.86","1","64","1","7282.25","no_nestloop","8891.386333333334","-1600.1473333333342"
"job_17a","no_nestloop","8579.972","Aggregate","680560.85","680560.86","1","64","1","8574.248","no_nestloop","8891.386333333334","-311.41433333333407"
"job_17a","no_nestloop","10802.948","Aggregate","680560.85","680560.86","1","64","1","10792.974","no_nestloop","8891.386333333334","1911.5616666666665"
"job_17a","default","15257.125","Aggregate","4530.4","4530.41","1","64","1","15257.034","no_nestloop","8891.386333333334","6365.738666666666"
"job_17a","default","11420.577","Aggregate","4530.4","4530.41","1","64","1","11420.507","no_nestloop","8891.386333333334","2529.1906666666655"
"job_17a","default","11991.695","Aggregate","4530.4","4530.41","1","64","1","11991.622","no_nestloop","8891.386333333334","3100.308666666666"
"job_8a","no_mergejoin","1245.382","Aggregate","42233.14","42233.15","1","64","1","1245.323","no_mergejoin","1322.0003333333334","-76.61833333333334"
"job_8a","no_mergejoin","1337.716","Aggregate","42233.14","42233.15","1","64","1","1337.643","no_mergejoin","1322.0003333333334","15.715666666666493"
"job_8a","no_mergejoin","1382.903","Aggregate","42233.14","42233.15","1","64","1","1382.838","no_mergejoin","1322.0003333333334","60.90266666666662"
"job_8a","no_nestloop","2894.314","Aggregate","631074.49","631074.5","1","64","1","2887.676","no_mergejoin","1322.0003333333334","1572.3136666666664"
"job_8a","no_nestloop","3007.748","Aggregate","631074.49","631074.5","1","64","1","3002.233","no_mergejoin","1322.0003333333334","1685.7476666666666"
"job_8a","no_nestloop","2772.068","Aggregate","631074.49","631074.5","1","64","1","2765.866","no_mergejoin","1322.0003333333334","1450.0676666666668"
"job_8a","no_hashjoin","1383.773","Aggregate","44273.64","44273.65","1","64","1","1383.702","no_mergejoin","1322.0003333333334","61.77266666666651"
"job_8a","no_hashjoin","1355.648","Aggregate","44273.64","44273.65","1","64","1","1355.575","no_mergejoin","1322.0003333333334","33.64766666666651"
"job_8a","no_hashjoin","1353.22","Aggregate","44273.64","44273.65","1","64","1","1353.142","no_mergejoin","1322.0003333333334","31.219666666666626"
"job_8a","default","1462.955","Aggregate","42233.14","42233.15","1","64","1","1462.876","no_mergejoin","1322.0003333333334","140.95466666666653"
"job_8a","default","1288.993","Aggregate","42233.14","42233.15","1","64","1","1288.888","no_mergejoin","1322.0003333333334","-33.00733333333346"
"job_8a","default","1517.856","Aggregate","42233.14","42233.15","1","64","1","1517.791","no_mergejoin","1322.0003333333334","195.8556666666666"
"job_4a","no_hashjoin","129.26","Aggregate","16519.33","16519.34","1","64","1","129.199","no_mergejoin","85.90066666666667","43.359333333333325"
"job_4a","no_nestloop","923.112","Aggregate","118377.82","118377.83","1","64","1","918.111","no_mergejoin","85.90066666666667","837.2113333333333"
"job_4a","no_nestloop","958.8","Aggregate","118377.82","118377.83","1","64","1","954.039","no_mergejoin","85.90066666666667","872.8993333333333"
"job_4a","no_nestloop","881.233","Aggregate","118377.82","118377.83","1","64","1","876.905","no_mergejoin","85.90066666666667","795.3323333333333"
"job_4a","default","89.78","Aggregate","16519.33","16519.34","1","64","1","89.736","no_mergejoin","85.90066666666667","3.879333333333335"
"job_4a","default","84.729","Aggregate","16519.33","16519.34","1","64","1","84.688","no_mergejoin","85.90066666666667","-1.1716666666666669"
"job_4a","default","87.58","Aggregate","16519.33","16519.34","1","64","1","87.542","no_mergejoin","85.90066666666667","1.6793333333333322"
"job_4a","no_mergejoin","86.842","Aggregate","16519.33","16519.34","1","64","1","86.795","no_mergejoin","85.90066666666667","0.9413333333333327"
"job_4a","no_mergejoin","83.961","Aggregate","16519.33","16519.34","1","64","1","83.899","no_mergejoin","85.90066666666667","-1.9396666666666675"
"job_4a","no_mergejoin","86.899","Aggregate","16519.33","16519.34","1","64","1","86.854","no_mergejoin","85.90066666666667","0.9983333333333348"
"job_16c","no_hashjoin","1608.759","Aggregate","4271.15","4271.16","1","64","1","1608.693","no_hashjoin","1610.9513333333334","-2.1923333333334085"
"job_16c","no_hashjoin","1634.976","Aggregate","4271.15","4271.16","1","64","1","1634.873","no_hashjoin","1610.9513333333334","24.02466666666669"
"job_16c","no_hashjoin","1589.119","Aggregate","4271.15","4271.16","1","64","1","1589.054","no_hashjoin","1610.9513333333334","-21.83233333333351"
"job_2b","no_mergejoin","497.564","Aggregate","3850.96","3850.97","1","32","1","497.515","default","496.981","0.5830000000000268"
"job_16c","no_mergejoin","1687.063","Aggregate","4271.15","4271.16","1","64","1","1686.963","no_hashjoin","1610.9513333333334","76.11166666666668"
"job_16c","no_mergejoin","1653.401","Aggregate","4271.15","4271.16","1","64","1","1653.331","no_hashjoin","1610.9513333333334","42.449666666666644"
"job_16c","no_mergejoin","1558.349","Aggregate","4271.15","4271.16","1","64","1","1558.282","no_hashjoin","1610.9513333333334","-52.60233333333349"
"job_16c","no_nestloop","8402.292","Aggregate","698064.72","698064.73","1","64","1","8367.38","no_hashjoin","1610.9513333333334","6791.340666666666"
"job_16c","no_nestloop","7420.303","Aggregate","698064.72","698064.73","1","64","1","7410.814","no_hashjoin","1610.9513333333334","5809.3516666666665"
"job_16c","no_nestloop","8010.721","Aggregate","698064.72","698064.73","1","64","1","8001.997","no_hashjoin","1610.9513333333334","6399.769666666666"
"job_16c","default","2095.032","Aggregate","4271.15","4271.16","1","64","1","2094.949","no_hashjoin","1610.9513333333334","484.08066666666673"
"job_16c","default","1890.673","Aggregate","4271.15","4271.16","1","64","1","1890.545","no_hashjoin","1610.9513333333334","279.7216666666666"
"job_16c","default","1786.68","Aggregate","4271.15","4271.16","1","64","1","1786.596","no_hashjoin","1610.9513333333334","175.72866666666664"
"job_2b","no_mergejoin","521.846","Aggregate","3850.96","3850.97","1","32","1","521.806","default","496.981","24.86500000000001"
"job_2b","no_mergejoin","476.114","Aggregate","3850.96","3850.97","1","32","1","476.064","default","496.981","-20.86700000000002"
"job_2b","no_nestloop","1143.116","Aggregate","139660.5","139660.51","1","32","1","1139.429","default","496.981","646.135"
"job_2b","no_nestloop","1100.819","Aggregate","139660.5","139660.51","1","32","1","1096.839","default","496.981","603.838"
"job_2b","no_nestloop","1017.216","Aggregate","139660.5","139660.51","1","32","1","1013.536","default","496.981","520.235"
"job_2b","no_hashjoin","548.976","Aggregate","3850.96","3850.97","1","32","1","548.917","default","496.981","51.995000000000005"
"job_2b","no_hashjoin","506.374","Aggregate","3850.96","3850.97","1","32","1","506.334","default","496.981","9.393000000000029"
"job_2b","no_hashjoin","504.317","Aggregate","3850.96","3850.97","1","32","1","504.273","default","496.981","7.336000000000013"
"job_2b","default","498.975","Aggregate","3850.96","3850.97","1","32","1","498.924","default","496.981","1.9940000000000282"
"job_2b","default","493.276","Aggregate","3850.96","3850.97","1","32","1","493.224","default","496.981","-3.704999999999984"
"job_2b","default","498.692","Aggregate","3850.96","3850.97","1","32","1","498.653","default","496.981","1.7110000000000127"
"job_25c","no_hashjoin","7444.349","Aggregate","8764.56","8764.57","1","128","1","7443.734","default","4991.839","2452.51"
"job_17e","no_nestloop","7499.982","Aggregate","692183.86","692183.87","1","32","1","7494.49","no_nestloop","7465.783666666666","34.19833333333372"
"job_25c","no_hashjoin","4690.55","Aggregate","8764.56","8764.57","1","128","1","4689.889","default","4991.839","-301.28899999999976"
"job_25c","no_hashjoin","4679.383","Aggregate","8764.56","8764.57","1","128","1","4678.797","default","4991.839","-312.45600000000013"
"job_25c","no_nestloop","7246.826","Aggregate","969069.28","969069.29","1","128","1","7231.988","default","4991.839","2254.987"
"job_25c","no_nestloop","8442.198","Aggregate","969069.28","969069.29","1","128","1","8430.036","default","4991.839","3450.3590000000004"
"job_25c","no_nestloop","7514.346","Aggregate","969069.28","969069.29","1","128","1","7505.574","default","4991.839","2522.5069999999996"
"job_25c","no_mergejoin","6679.17","Aggregate","8751.8","8751.81","1","128","1","6678.973","default","4991.839","1687.3310000000001"
"job_25c","no_mergejoin","5514.007","Aggregate","8751.8","8751.81","1","128","1","5513.903","default","4991.839","522.1679999999997"
"job_25c","no_mergejoin","4876.041","Aggregate","8751.8","8751.81","1","128","1","4875.896","default","4991.839","-115.79799999999977"
"job_25c","default","4729.125","Aggregate","8751.8","8751.81","1","128","1","4729.026","default","4991.839","-262.71399999999994"
"job_25c","default","4978.513","Aggregate","8751.8","8751.81","1","128","1","4978.422","default","4991.839","-13.326000000000022"
"job_25c","default","5267.879","Aggregate","8751.8","8751.81","1","128","1","5267.781","default","4991.839","276.03999999999996"
"job_14c","no_hashjoin","460.55","Aggregate","7459.64","7459.65","1","64","1","460.488","no_mergejoin","459.0726666666667","1.4773333333333198"
"job_14c","no_hashjoin","465.481","Aggregate","7459.64","7459.65","1","64","1","465.419","no_mergejoin","459.0726666666667","6.408333333333303"
"job_14c","no_hashjoin","457.191","Aggregate","7459.64","7459.65","1","64","1","457.125","no_mergejoin","459.0726666666667","-1.8816666666667174"
"job_14c","default","467.59","Aggregate","7459.64","7459.65","1","64","1","467.525","no_mergejoin","459.0726666666667","8.517333333333283"
"job_17e","no_nestloop","7315.96","Aggregate","692183.86","692183.87","1","32","1","7310.634","no_nestloop","7465.783666666666","-149.8236666666662"
"job_14c","default","464.846","Aggregate","7459.64","7459.65","1","64","1","464.786","no_mergejoin","459.0726666666667","5.773333333333312"
"job_14c","default","462.696","Aggregate","7459.64","7459.65","1","64","1","462.63","no_mergejoin","459.0726666666667","3.623333333333335"
"job_14c","no_mergejoin","462.048","Aggregate","7459.64","7459.65","1","64","1","461.985","no_mergejoin","459.0726666666667","2.9753333333333103"
"job_14c","no_mergejoin","453.519","Aggregate","7459.64","7459.65","1","64","1","453.464","no_mergejoin","459.0726666666667","-5.553666666666686"
"job_14c","no_mergejoin","461.651","Aggregate","7459.64","7459.65","1","64","1","461.583","no_mergejoin","459.0726666666667","2.578333333333319"
"job_17e","no_hashjoin","12786.338","Aggregate","4529.92","4529.93","1","32","1","12786.19","no_nestloop","7465.783666666666","5320.5543333333335"
"job_14c","no_nestloop","2622.736","Aggregate","421518.76","421518.77","1","64","1","2614.286","no_mergejoin","459.0726666666667","2163.663333333333"
"job_14c","no_nestloop","2719.526","Aggregate","421518.76","421518.77","1","64","1","2713.023","no_mergejoin","459.0726666666667","2260.453333333333"
"job_14c","no_nestloop","3004.889","Aggregate","421518.76","421518.77","1","64","1","2998.622","no_mergejoin","459.0726666666667","2545.816333333333"
"job_25b","no_hashjoin","352.08","Aggregate","7505.04","7505.05","1","128","1","351.981","no_mergejoin","261.598","90.48199999999997"
"job_25b","no_hashjoin","411.68","Aggregate","7505.04","7505.05","1","128","1","411.57","no_mergejoin","261.598","150.082"
"job_17e","no_hashjoin","12015.556","Aggregate","4529.92","4529.93","1","32","1","12015.49","no_nestloop","7465.783666666666","4549.772333333334"
"job_25b","no_hashjoin","330.651","Aggregate","7505.04","7505.05","1","128","1","330.493","no_mergejoin","261.598","69.053"
"job_25b","no_nestloop","4407.779","Aggregate","938353.96","938353.97","1","128","1","4397.323","no_mergejoin","261.598","4146.1810000000005"
"job_25b","no_nestloop","4757.916","Aggregate","938353.96","938353.97","1","128","1","4747.663","no_mergejoin","261.598","4496.318"
"job_25b","no_nestloop","4417.011","Aggregate","938353.96","938353.97","1","128","1","4408.684","no_mergejoin","261.598","4155.4130000000005"
"job_25b","default","266.313","Aggregate","7505.04","7505.05","1","128","1","266.197","no_mergejoin","261.598","4.714999999999975"
"job_3a","no_nestloop","2118.481","Aggregate","389290.19","389290.2","1","32","1","2114.331","default","116.92633333333333","2001.554666666667"
"job_25b","default","256.215","Aggregate","7505.04","7505.05","1","128","1","256.122","no_mergejoin","261.598","-5.383000000000038"
"job_25b","default","289.193","Aggregate","7505.04","7505.05","1","128","1","289.1","no_mergejoin","261.598","27.59499999999997"
"job_25b","no_mergejoin","263.699","Aggregate","7505.04","7505.05","1","128","1","263.615","no_mergejoin","261.598","2.100999999999999"
"job_25b","no_mergejoin","266.601","Aggregate","7505.04","7505.05","1","128","1","266.513","no_mergejoin","261.598","5.002999999999986"
"job_25b","no_mergejoin","254.494","Aggregate","7505.04","7505.05","1","128","1","254.368","no_mergejoin","261.598","-7.104000000000013"
